State,County,State/County FIPS Code,Alcohol Abuse,Alzheimer's Disease/Dementia,Arthritis ,Asthma,Atrial Fibrillation,Autism Spectrum Disorders,Cancer,Chronic Kidney Disease,COPD,Depression ,Diabetes,Drug Abuse/Substance Abuse,HIV/AIDS,Heart Failure,Hepatitis  (Chronic Viral B & C),Hyperlipidemia,Hypertension,Ischemic Heart Disease,Osteoporosis,Schizophrenia/Other Psychotic Disorders,Stroke
Texas ,Madison ,48313,"18,617.00","26,149.00","19,306.50","28,621.10","27,033.30",0,"21,205.40","29,736.30","28,139.70","22,995.50","20,294.70","25,736.90",0,"32,802.40","31,058.70","16,039.80","17,323.20","22,568.40","22,354.70","38,397.60","38,378.20"
Texas ,Marion ,48315,"36,345.40","27,124.90","17,774.80","31,069.00","25,377.10",0,"30,248.90","29,589.00","28,369.00","23,277.60","19,332.30","25,752.20",0,"31,713.90","32,967.40","15,653.10","16,617.90","21,859.30","22,277.80","29,878.00","36,215.90"
Texas ,Martin ,48317,0,"36,705.20","22,228.90","31,106.10","34,248.10",0,"25,016.80","36,815.80","42,268.20","24,655.00","22,937.50",0,0,"32,044.40",0,"19,805.60","19,892.70","23,745.80","33,545.70","35,297.30","41,215.30"
Texas ,Mason ,48319,0,"20,988.70","14,469.60","24,788.90","20,394.50",0,"16,415.10","23,828.00","26,621.60","20,170.70","11,554.50",0,0,"26,808.10",0,"11,814.80","12,902.10","16,831.50","17,405.60",0,"29,422.30"
Texas ,Matagorda ,48321,"28,652.20","31,034.10","20,275.10","35,812.30","34,182.50",0,"26,070.50","31,977.30","33,276.60","28,226.90","21,077.40","22,523.10","19,791.30","31,373.70","35,740.90","18,646.30","17,674.60","21,846.70","24,282.60","36,273.60","42,418.60"
Texas ,Maverick ,48323,"36,892.90","28,695.00","19,895.20","28,646.20","43,674.00",0,"21,221.30","32,503.90","34,782.10","29,794.30","21,456.00","29,431.20","7,421.90","42,821.20","56,252.80","16,759.60","17,289.80","23,458.20","36,030.50","31,460.70","47,400.30"
Texas ,McCulloch ,48307,"39,394.70","21,439.70","15,655.20","18,198.10","18,497.80",0,"18,253.80","24,231.50","24,834.60","20,632.00","14,156.00","24,822.70",0,"22,401.20","39,109.40","15,487.30","13,633.70","17,926.70","24,912.80","22,469.20","35,148.50"
Texas ,McLennan ,48309,"20,572.50","23,199.90","15,404.30","23,038.70","24,268.00","18,885.90","18,203.80","25,729.90","25,880.60","18,787.20","14,881.50","21,384.00","17,525.70","25,400.50","23,038.40","13,531.70","13,862.10","18,148.50","20,873.00","20,452.40","28,809.60"
Texas ,McMullen ,48311,0,0,"13,390.70",0,0,0,0,"21,521.30","25,825.40","13,185.50","15,305.10",0,0,"23,366.20",0,"11,480.70","11,708.90","12,376.10",0,0,0
Texas ,Medina ,48325,"29,609.70","26,130.60","17,224.20","23,241.20","29,335.50",0,"21,171.80","25,959.60","27,530.30","23,845.80","17,443.20","28,127.60",0,"30,086.10","30,718.50","14,836.00","15,382.90","21,078.30","19,610.80","24,936.60","34,068.20"
Texas ,Menard ,48327,"36,439.70","28,295.30","18,187.60","58,423.50","34,804.10",0,"15,331.60","28,521.20","44,854.50","42,551.20","20,037.80",0,0,"32,027.90",0,"20,133.90","17,339.40","24,615.90","20,545.00","22,883.90","25,481.90"
Texas ,Midland ,48329,"24,908.90","21,354.30","15,973.40","20,321.30","22,647.90","1,648.90","17,601.10","25,460.60","25,274.30","20,348.20","14,791.80","29,230.90","17,462.80","27,187.60","21,735.00","12,394.50","13,321.50","17,545.70","24,871.80","26,791.00","29,521.10"
Texas ,Milam ,48331,"28,908.70","28,643.30","18,873.40","30,798.10","29,389.10",0,"21,272.50","30,416.40","33,131.40","22,565.30","18,146.30","25,348.50","23,536.40","32,540.50","28,460.40","17,483.10","17,500.40","21,387.20","23,890.20","25,313.60","33,653.70"
Texas ,Mills ,48333,"18,434.30","23,160.40","14,814.80","22,485.80","21,787.80",0,"21,040.00","27,431.40","23,266.60","22,480.90","15,788.70","31,101.20",0,"25,271.90",0,"13,240.40","14,008.40","18,198.10","26,992.00","16,232.00","22,155.00"
Texas ,Mitchell ,48335,"30,929.10","26,914.80","21,110.00","32,011.70","32,976.50",0,"24,953.30","35,225.80","29,153.70","26,302.60","22,248.00","20,582.90",0,"29,202.10",0,"23,054.00","20,936.20","22,310.70","28,938.70","32,743.50","37,687.60"
Texas ,Montague ,48337,"20,835.00","25,108.90","18,185.80","24,820.90","24,128.60",0,"23,049.00","29,760.10","26,629.00","24,517.80","18,414.50","27,645.90",0,"26,968.60","22,306.40","14,939.20","16,256.10","18,577.80","26,245.90","32,567.70","30,695.00"
Texas ,Montgomery ,48339,"31,343.50","31,526.30","19,981.30","30,504.00","29,825.90","9,157.60","24,154.90","30,282.90","33,384.60","26,415.30","20,364.20","32,755.60","16,695.00","35,187.90","25,619.70","16,326.80","17,171.80","22,632.40","22,709.90","38,365.50","38,452.20"
Texas ,Moore ,48341,"20,157.20","19,653.70","15,081.60","24,489.50","22,783.40",0,"23,378.40","24,794.90","23,377.10","19,507.00","12,821.10","25,068.50",0,"22,992.20",0,"12,481.70","12,308.50","17,043.10","19,362.80","24,927.60","27,022.50"
Texas ,Morris ,48343,"22,422.10","24,922.80","17,452.30","23,354.50","23,676.20",0,"21,287.00","27,909.70","23,521.10","21,755.50","16,459.40","28,326.20",0,"25,711.20","28,882.10","14,707.70","14,727.50","18,053.20","24,935.90","30,588.40","31,151.40"
Texas ,Motley ,48345,0,"32,384.40","14,636.50","18,390.60","30,877.90",0,"23,522.30","24,007.90","24,118.90","22,144.50","12,317.60",0,0,"20,495.10",0,"13,287.40","13,520.00","16,434.60","38,959.30",0,"30,409.90"
Texas ,Nacogdoches ,48347,"19,466.50","25,868.90","16,459.00","21,128.90","25,591.10",0,"21,173.80","26,899.80","24,373.70","21,810.20","16,244.30","23,644.40","24,546.10","25,503.00","22,241.80","15,545.50","15,271.90","18,604.70","26,045.10","30,733.80","36,157.90"
Texas ,Navarro ,48349,"27,648.80","23,311.80","16,142.70","26,266.00","24,208.90","3,973.00","17,757.00","22,474.30","24,622.30","20,990.80","15,736.00","22,705.90","17,669.00","26,033.10","30,415.70","12,762.60","13,778.80","19,111.90","21,206.90","24,071.40","32,329.00"
Texas ,Newton ,48351,"28,781.10","26,835.40","17,501.70","28,276.30","31,218.30",0,"26,333.50","26,305.40","25,266.10","20,076.60","16,911.90","20,004.60",0,"26,463.40",0,"15,784.20","15,980.50","19,731.00","22,618.50","26,060.70","28,915.10"
Texas ,Nolan ,48353,"21,924.90","23,995.40","16,605.80","22,375.20","24,545.40",0,"20,036.60","31,908.70","26,807.70","22,145.40","18,301.80","23,397.80",0,"23,760.70","19,961.40","16,405.70","15,909.70","19,712.40","20,278.60","26,488.70","32,485.70"
Texas ,Nueces ,48355,"29,760.10","26,383.70","17,637.30","25,265.30","27,171.30","5,960.10","21,112.10","27,106.20","29,387.50","23,318.60","18,363.70","31,938.70","12,892.10","32,772.30","35,092.40","13,767.00","15,665.20","22,325.40","19,173.40","26,783.10","34,484.00"
Texas ,Ochiltree ,48357,0,"18,740.40","16,732.40","27,195.30","23,159.70",0,"23,796.10","34,432.30","25,886.70","21,325.50","16,631.40",0,0,"25,957.30",0,"20,465.80","15,870.70","18,187.60","32,130.90","21,624.10","32,701.20"
Texas ,Oldham ,48359,0,"14,824.80","10,116.10","22,745.90","20,219.10",0,"12,633.60","22,233.50","17,764.10","13,906.40","15,294.70",0,0,"25,044.90",0,"9,578.60","10,004.70","13,486.80","9,633.10",0,0
Texas ,Orange ,48361,"27,350.70","27,034.90","17,665.10","23,226.70","24,423.70","13,728.60","21,659.80","25,530.40","26,279.40","22,877.30","16,413.80","22,555.00","22,700.30","25,923.50","27,605.30","14,372.40","15,189.60","18,160.10","20,874.80","28,874.70","31,579.10"
Texas ,Palo Pinto ,48363,"22,575.70","30,396.50","17,332.80","28,860.90","30,858.50",0,"23,853.70","28,564.80","27,927.30","23,734.40","18,483.90","21,268.10",0,"30,378.90","22,342.00","15,829.20","15,585.70","20,524.80","23,709.90","34,172.60","34,510.80"
Texas ,Panola ,48365,"21,858.10","28,320.20","17,423.60","26,007.60","26,755.50",0,"21,693.40","27,891.90","27,059.20","25,663.30","18,015.60","31,175.40",0,"28,423.40","21,010.10","13,850.00","15,481.30","20,244.10","20,163.30","33,079.20","34,049.70"
Texas ,Parker ,48367,"27,434.30","25,971.70","18,233.40","23,922.10","26,457.90",0,"20,571.40","25,490.20","27,797.60","23,734.10","17,035.20","29,771.70","11,117.00","30,843.60","28,407.40","14,764.00","15,620.90","19,536.90","25,643.50","30,459.30","32,224.50"
Texas ,Parmer ,48369,"22,392.80","26,675.10","16,545.20","25,328.10","24,668.20",0,"23,869.20","30,768.30","28,787.40","22,662.10","13,867.20","33,805.60",0,"34,649.70",0,"13,672.30","15,219.70","18,852.00","24,103.50","33,302.30","33,855.10"
Texas ,Pecos ,48371,"14,166.40","20,929.30","18,581.30","28,256.20","35,977.50",0,"32,714.60","31,220.80","37,058.80","23,812.70","16,717.80","23,988.10",0,"27,141.10","22,311.30","14,524.60","14,855.90","20,345.40","33,473.00","28,438.90","30,271.50"
Texas ,Polk ,48373,"26,603.30","22,668.00","15,017.10","21,896.90","23,774.40",0,"19,814.40","23,106.40","25,194.30","19,984.10","15,468.30","30,627.70","17,498.50","27,226.00","17,089.30","12,719.00","13,585.70","18,246.60","17,800.00","25,361.80","32,324.40"
Texas ,Potter ,48375,"23,226.80","25,031.60","17,461.80","23,291.60","26,851.40","6,537.40","20,784.60","27,178.00","25,667.40","21,326.90","18,020.30","29,771.50","19,292.80","29,203.60","20,020.50","14,815.50","15,129.90","19,009.00","21,477.90","27,290.30","32,047.10"
Texas ,Presidio ,48377,"27,344.10","15,497.60","10,524.60","15,756.20","17,610.10",0,"15,529.70","13,813.80","17,531.90","13,739.20","8,714.90",0,0,"21,142.40",0,"9,404.40","9,480.70","11,929.10","8,123.50","19,521.40","30,234.20"
Texas ,Rains ,48379,"27,990.30","31,892.90","17,802.50","28,594.30","29,975.10",0,"26,043.50","28,947.80","27,853.30","21,239.40","18,251.30","31,828.80",0,"30,808.90","24,225.50","15,705.10","15,800.60","21,153.50","18,413.50","31,694.10","26,603.60"
Texas ,Randall ,48381,"24,218.00","22,180.70","15,184.30","19,509.70","23,703.70",0,"18,089.20","23,856.40","22,563.40","18,512.30","15,424.30","28,343.70","4,675.00","25,135.60","20,958.00","12,533.30","12,835.10","16,175.20","19,890.30","27,437.30","28,571.90"
Texas ,Reagan ,48383,0,"21,163.10","21,048.50","16,391.20","27,869.80",0,"26,885.10","31,816.30","39,440.50","34,510.20","20,093.80",0,0,"23,697.90",0,"20,440.70","18,403.80","23,773.90","11,472.50",0,"49,615.50"
Texas ,Real ,48385,"36,275.10","18,784.40","15,063.60","27,327.00","28,217.70",0,"17,049.40","25,615.70","28,107.90","18,462.30","13,386.40","20,584.80",0,"29,258.90",0,"13,745.00","13,718.90","18,170.40","15,547.20","15,838.20","29,717.30"
Texas ,Red River ,48387,"26,415.50","20,699.50","17,730.00","22,226.00","26,570.80",0,"21,604.20","30,133.80","21,961.30","23,344.10","17,077.10","22,544.90",0,"24,061.80","17,003.40","13,470.80","13,866.80","17,397.70","27,793.20","27,028.20","27,202.40"
Texas ,Reeves ,48389,"22,106.10","19,395.40","11,978.50","25,019.50","25,269.70",0,"17,205.10","22,976.20","22,890.00","18,737.90","11,837.00","17,121.60",0,"20,833.00","25,543.50","11,548.80","11,324.60","15,369.60","20,760.40","16,402.60","31,669.00"
Texas ,Refugio ,48391,"22,994.50","29,710.30","18,495.00","23,338.10","28,144.60",0,"20,056.10","29,353.30","23,835.00","27,717.40","18,336.10","24,478.60",0,"27,851.00",0,"15,932.40","16,320.10","20,440.90","22,939.90","42,126.00","46,125.80"
Texas ,Roberts ,48393,0,"28,746.00","15,525.00",0,0,0,0,"23,333.70","25,041.80","24,311.90","11,951.90",0,0,"28,321.20",0,"11,149.80","13,080.40","16,323.80",0,0,0
Texas ,Robertson ,48395,"28,969.40","28,522.00","17,967.80","22,557.00","23,022.90",0,"18,148.20","29,259.00","28,229.90","24,796.80","18,596.80","49,547.60",0,"31,603.80","25,953.00","16,156.00","15,722.60","20,900.30","21,746.20","45,168.50","35,297.60"
Texas ,Rockwall ,48397,"25,628.70","27,284.70","16,711.10","28,139.60","23,829.50",0,"19,136.50","26,094.70","27,119.60","21,665.60","16,861.50","22,949.50","27,081.00","29,681.30","32,917.90","13,753.20","14,956.90","20,863.50","21,636.30","31,704.40","33,897.00"
Texas ,Runnels ,48399,"21,281.40","25,628.10","16,935.00","21,442.50","25,163.00",0,"26,829.10","25,518.00","27,145.10","25,565.70","15,693.20","19,274.30",0,"26,855.70","29,868.10","16,515.00","14,951.30","19,522.60","21,224.80","24,804.30","42,926.50"
Texas ,Rusk ,48401,"24,304.70","27,703.20","17,538.00","25,856.40","26,867.90",0,"25,441.70","27,678.90","26,938.70","23,327.80","17,682.60","39,572.10","16,172.20","29,505.10","31,103.70","15,900.40","15,807.30","20,847.10","18,811.90","30,357.20","33,860.80"
Texas ,Sabine ,48403,"21,487.90","25,512.60","19,168.70","27,351.60","33,982.80",0,"24,571.10","30,483.80","28,162.20","24,821.70","18,629.90","26,271.70",0,"30,538.60","13,304.40","19,128.70","17,170.70","21,784.10","24,302.80","29,390.00","33,678.50"
Texas ,San Augustine ,48405,"21,735.70","27,453.70","17,067.70","27,111.70","30,856.00",0,"20,621.80","26,318.70","27,323.40","19,787.60","17,113.90","26,023.30",0,"27,598.30","25,092.30","15,140.80","14,891.10","20,036.30","18,804.40","28,388.50","37,891.30"
Texas ,San Jacinto ,48407,"33,165.80","33,580.80","20,913.60","31,171.10","32,923.50",0,"28,941.30","32,896.50","31,158.50","27,499.30","21,965.30","31,625.10","21,222.70","35,238.70","14,713.70","19,152.40","18,376.50","24,451.50","23,597.30","43,069.20","41,360.20"
Texas ,San Patricio ,48409,"30,693.60","28,412.80","16,886.00","27,941.20","23,213.80",0,"19,918.50","23,956.20","24,836.00","23,187.80","17,622.10","30,754.00","9,796.00","27,501.70","39,592.20","13,783.80","15,306.90","20,799.10","19,129.70","35,802.20","29,967.20"
Texas ,San Saba ,48411,"27,789.70","27,617.30","17,239.70","18,942.60","23,338.40",0,"24,201.00","27,539.40","23,105.80","21,373.60","14,806.40","37,827.30",0,"26,161.20",0,"13,647.90","14,058.40","17,503.80","21,520.60","29,310.90","34,211.20"
Texas ,Schleicher ,48413,0,"27,248.50","23,809.00","25,735.80","39,304.60",0,"22,703.80","39,946.00","37,967.00","37,335.70","22,384.50",0,0,"32,189.40",0,"20,386.80","21,562.70","25,546.50","19,927.00",0,"35,214.60"
Texas ,Scurry ,48415,"25,894.20","21,650.90","17,042.80","22,753.10","23,302.40",0,"21,422.80","26,794.60","23,387.90","23,360.60","15,062.10","15,805.80",0,"24,674.20","30,622.60","16,662.20","15,947.20","17,104.90","21,904.50","19,520.40","31,188.60"
Texas ,Shackelford ,48417,0,"19,945.60","14,491.70","21,001.10","18,947.50",0,"19,802.80","21,296.70","18,999.50","17,485.30","12,567.70",0,0,"20,428.60",0,"11,577.70","12,265.90","13,549.40","15,478.60","21,502.80","25,875.90"
Texas ,Shelby ,48419,"21,834.40","25,450.00","16,335.10","22,518.00","25,186.00",0,"24,290.80","27,624.00","24,708.00","21,876.80","17,065.40","22,673.70","14,518.30","26,099.90","29,770.40","16,283.90","14,814.50","18,370.40","22,058.30","25,220.70","31,695.90"
Texas ,Sherman ,48421,0,"21,977.60","9,443.00",0,"13,855.50",0,"17,599.30","16,113.80","17,434.60","16,387.10","9,213.20",0,0,"17,062.30",0,"9,320.10","10,011.40","12,243.30","25,567.40",0,0
Texas ,Smith ,48423,"25,555.20","26,644.90","17,138.40","25,648.80","26,017.30","8,514.10","20,894.80","27,244.60","26,873.30","21,633.50","16,788.70","27,239.80","16,854.20","29,634.70","21,877.00","13,935.00","14,775.40","19,013.50","19,616.80","26,917.00","32,515.50"
Texas ,Somervell ,48425,"18,355.20","22,965.10","17,462.30","23,725.50","24,466.30",0,"21,753.70","29,443.80","27,516.80","23,203.60","18,293.60","28,551.60",0,"30,110.30",0,"14,232.00","14,890.90","19,625.60","20,096.90","26,775.40","31,908.70"
Texas ,Starr ,48427,"27,565.50","25,138.50","17,084.00","29,700.70","42,474.60",0,"22,464.50","28,468.60","28,996.50","21,400.70","18,840.90","22,701.40",0,"33,334.40",0,"15,222.40","15,855.10","20,698.80","18,730.30","21,831.50","31,408.70"
Texas ,Stephens ,48429,"25,610.10","22,237.20","15,604.50","20,428.70","22,582.30",0,"14,048.40","27,397.30","22,736.40","20,265.90","16,068.40","34,126.30",0,"21,853.00","34,191.00","13,799.10","13,251.50","16,461.20","12,303.90","32,374.10","28,051.40"
Texas ,Sterling ,48431,0,"18,948.60","10,635.70","23,699.00","21,138.00",0,0,"19,846.30","27,526.20","18,400.30","14,199.00",0,0,"19,428.60",0,"11,410.20","10,949.70","12,826.50",0,"23,155.30","22,009.70"
Texas ,Stonewall ,48433,0,"32,933.30","22,016.00","33,800.70","30,746.50",0,"21,364.50","33,842.50","33,540.70","22,427.00","17,649.40",0,0,"29,606.20",0,"17,276.20","19,939.00","24,680.60","28,529.00","42,360.50",0
Texas ,Sutton ,48435,"30,194.80","28,288.50","14,364.50","26,830.30","26,107.80",0,"21,321.40","27,091.60","23,115.10","34,378.10","18,132.90",0,0,"26,637.20",0,"15,593.30","15,263.50","16,036.10","9,476.40",0,"26,361.50"
Texas ,Swisher ,48437,"21,973.60","22,881.20","15,371.40","18,179.30","30,256.10",0,"20,495.00","26,659.60","26,356.80","24,109.20","15,655.30","17,813.00",0,"25,358.50",0,"15,192.80","15,777.50","18,408.10","31,032.50","26,566.30","26,657.60"
Texas ,Tarrant ,48439,"28,995.10","27,541.60","19,026.40","26,094.20","27,903.90","7,963.70","21,182.20","27,968.80","30,918.70","24,790.20","19,763.40","31,639.10","22,583.70","33,413.70","32,341.00","16,043.10","16,882.50","22,995.80","23,834.10","31,469.50","37,114.90"
Texas ,Taylor ,48441,"23,383.90","20,758.20","15,165.00","20,996.90","22,470.60","6,211.20","19,989.00","23,530.60","22,628.10","18,660.10","15,323.10","23,825.30","10,819.80","24,741.80","23,644.00","13,558.30","13,820.00","17,402.40","17,868.60","23,430.60","26,960.10"
Texas ,Terrell ,48443,0,"14,813.60","16,648.80",0,0,0,"19,707.30","26,626.60","12,579.10","18,262.20","13,426.30",0,0,"17,166.20",0,"14,630.60","12,982.20","16,424.50",0,0,0
Texas ,Terry ,48445,"26,040.50","24,646.20","17,349.10","29,096.30","26,204.20",0,"21,783.60","31,514.20","27,544.90","23,384.60","16,869.40","31,417.90",0,"29,533.60",0,"15,770.80","16,096.50","19,843.30","22,197.80","25,704.60","28,916.90"
Texas ,Throckmorton ,48447,0,"24,667.00","21,342.80","16,143.30","36,476.60",0,"37,124.80","40,939.00","25,503.60","27,814.70","24,446.30",0,0,"32,628.10",0,"25,048.60","20,217.20","23,391.90","26,218.60",0,0
Texas ,Titus ,48449,"21,806.40","26,591.00","16,846.80","18,355.70","23,427.70",0,"18,497.30","28,162.40","23,701.10","21,653.70","16,932.80","21,166.70",0,"25,452.30","20,592.90","14,867.60","14,353.50","19,222.70","27,645.40","25,763.40","32,742.00"
Texas ,Tom Green ,48451,"21,096.30","21,499.80","14,782.80","21,204.00","19,310.20","5,258.20","18,207.70","22,167.20","21,452.90","21,773.00","13,996.60","28,579.00","7,097.30","22,726.00","17,351.00","12,398.70","12,602.80","15,935.10","19,487.20","20,037.60","23,269.60"
Texas ,Travis ,48453,"28,345.60","26,928.50","17,809.00","25,255.40","27,066.60","7,646.90","20,403.90","27,364.80","31,061.60","24,148.60","17,877.20","27,480.10","14,777.90","32,798.60","24,279.30","15,003.30","16,531.20","20,225.90","21,447.80","22,752.60","36,776.60"
Texas ,Trinity ,48455,"27,443.50","29,337.40","18,753.50","27,409.50","28,426.90",0,"22,190.20","28,628.30","25,034.80","25,469.60","18,538.50","25,096.50",0,"31,038.90","23,687.90","15,331.20","15,780.00","20,177.70","21,924.80","35,813.40","35,115.80"
Texas ,Tyler ,48457,"19,908.40","24,544.80","16,841.80","26,537.80","25,678.80",0,"23,353.90","23,745.90","22,728.20","19,684.20","15,726.30","17,467.80",0,"23,476.20","24,684.70","14,703.60","14,568.90","18,115.20","23,826.70","25,595.20","29,552.00"
Texas ,Unknown ,48999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas ,Upshur ,48459,"28,110.30","26,972.20","16,891.30","25,216.30","25,173.20",0,"19,573.80","28,984.90","25,038.60","22,077.00","16,775.20","30,410.30",0,"29,060.20","32,309.10","14,191.60","15,129.70","19,626.40","22,589.50","32,309.60","30,785.50"
Texas ,Upton ,48461,0,"37,579.60","22,728.40","26,585.90","21,666.90",0,"28,752.40","37,666.70","51,548.80","26,832.70","18,828.80",0,0,"42,374.60",0,"18,782.80","19,010.30","24,870.70","36,764.80","77,036.10","51,452.40"
Texas ,Uvalde ,48463,"22,817.70","22,526.30","14,190.10","21,208.20","24,240.70",0,"23,250.20","27,798.50","29,931.00","20,975.60","14,840.40","21,139.00",0,"29,300.90","29,884.30","13,761.70","13,567.40","19,462.10","24,036.90","23,724.80","32,580.80"
Texas ,Val Verde ,48465,"20,129.40","21,061.60","14,548.00","23,685.10","28,635.50",0,"15,626.60","21,782.20","23,682.00","21,036.70","14,997.70","22,276.80",0,"29,072.60","24,463.60","12,209.90","12,633.00","18,209.40","15,131.90","18,660.10","28,204.90"
Texas ,Van Zandt ,48467,"24,891.10","25,041.70","16,851.50","24,123.30","25,667.40",0,"21,515.60","26,188.80","25,220.10","19,985.30","16,504.10","24,105.80",0,"27,152.80","26,951.00","13,630.00","14,659.10","19,081.00","17,314.40","27,150.90","32,218.80"
